Gene,IG Score Before Training,IG Score After Training,change
FMO5,0.2689414322376251,0.0002438174997223,0.2686976147379028
LINC00624,0.2689414322376251,0.2689414322376251,0.0
BCL9,0.2689414322376251,0.000241601766902,0.2686998304707231
NBPF11,0.2689414322376251,0.0002436464565107,0.2686977857811144
GPR89B,0.2689414322376251,0.0002407631254754,0.26870066911214974
LOC101927468,0.2689414322376251,0.2689414322376251,0.0
VPS45,0.2689414322376251,0.0002342952648177,0.2687071369728074
PRPF3,0.2689414322376251,2.637237594171893e-05,0.2689150598616834
RPRD2,0.2689414322376251,0.0002373302995692,0.26870410193805594
CTSS,0.2689414322376251,0.0002413747424725,0.26870005749515263
ARNT,0.2689414322376251,0.0002337590849492,0.2687076731526759
CGN,0.2689414322376251,0.000244288239628,0.2686971439979971
TDRKH,0.2689414322376251,0.0002431340690236,0.2686982981686015
SNX27,0.2689414322376251,0.0002343969244975,0.2687070353131276
PSMD4,0.2689414322376251,0.0002309323754161,0.268710499862209
FLG,0.2689414322376251,0.0002421612443868,0.2686992709932383
LCE2A,0.2689414322376251,0.0002855421626009,0.2686558900750242
INTS3,0.2689414322376251,0.0002343752566957,0.26870705698092945
GATAD2B,0.2689414322376251,0.0002332797157578,0.2687081525218673
TDRD10,0.2689414322376251,0.000242207897827,0.26869922433979815
KCNN3,0.2689414322376251,0.000241697372985,0.2686997348646401
PMVK,0.2689414322376251,0.0002383477840339,0.2687030844535912
LOC100505666,0.2689414322376251,0.2689414322376251,0.0
ADAM15,0.2689414322376251,0.0002926509769167,0.2686487812607084
FDPS,0.2689414322376251,0.0002327513939235,0.26870868084370164
ASH1L,0.2689414322376251,1.813372728065588e-05,0.26892329851034447
ARHGEF2,0.2689414322376251,0.000236737934756,0.26870469430286914
LMNA,0.2689414322376251,7.671438652323559e-05,0.2688647178511019
GON4L,0.2689414322376251,0.000282492081169,0.26865894015645614
DAP3,0.2689414322376251,1.761498424457386e-05,0.26892381725338055
MEF2D,0.2689414322376251,0.0002353776217205,0.26870605461590463
ARHGEF11,0.2689414322376251,0.0002367760898778,0.2687046561477473
LOC105371458,0.2689414322376251,0.2689414322376251,0.0
KIRREL,0.2689414322376251,0.2689414322376251,0.0
FCRL5,0.2689414322376251,0.0002412116446066,0.2687002205930185
FCRL3,0.2689414322376251,0.0002432908513583,0.2686981413862668
FCRL1,0.2689414322376251,0.0002428935840725,0.26869853865355264
OR10K1,0.2689414322376251,0.0002434367779642,0.26869799545966094
ATP1A4,0.2689414322376251,0.0002411116292933,0.2687003206083318
COPA,0.2689414322376251,0.0002886686415877,0.2686527635960374
KCNJ10,0.2689414322376251,0.0002419115480734,0.2686995206895517
CD48,0.2689414322376251,0.0002427037543384,0.26869872848328674
LY9,0.2689414322376251,0.0002435324422549,0.26869789979537023
NECTIN4,0.2689414322376251,0.0002423525002086,0.2686990797374165
FCER1G,0.2689414322376251,0.000244826398557,0.2686966058390681
CD84,0.2689414322376251,0.0002435268543194,0.26869790538330574
SDHC,0.2689414322376251,0.2689414322376251,0.0
ATF6,0.2689414322376251,0.0002354561875108,0.2687059760501143
NOS1AP,0.2689414322376251,0.0002420121454633,0.2686994200921618
SH2D1B,0.2689414322376251,0.0002417434734525,0.2686996887641726
OLFML2B,0.2689414322376251,0.0002388282155152,0.26870260402210994
RGS5,0.2689414322376251,0.0002223082119598,0.26871912402566533
LOC101928404,0.2689414322376251,0.2689414322376251,0.0
HSD17B7,0.2689414322376251,0.2689414322376251,0.0
DDR2,0.2689414322376251,0.0002931329363491,0.26864829930127604
LOC400794,0.2689414322376251,0.2689414322376251,0.0
RXRG,0.2689414322376251,0.0002426287828711,0.268698803454754
LMX1A,0.2689414322376251,0.0002430569147691,0.268698375322856
FAM78B,0.2689414322376251,0.0002400969679001,0.268701335269725
RCSD1,0.2689414322376251,0.0002406318672001,0.26870080037042504
POGK,0.2689414322376251,0.0002267076488351,0.26871472458879003
MAEL,0.2689414322376251,0.0002418921794742,0.26869954005815094
DUSP27,0.2689414322376251,0.0002424544363748,0.26869897780125035
POU2F1,0.2689414322376251,0.0002369931462453,0.2687044390913798
CD247,0.2689414322376251,0.0002438928204355,0.2686975394171896
TBX19,0.2689414322376251,0.0002400411030976,0.2687013911345275
ADCY10,0.2689414322376251,0.0002415524795651,0.26869987975806003
DCAF6,0.2689414322376251,0.0002308727416675,0.2687105594959576
LINC00970,0.2689414322376251,0.2689414322376251,0.0
SLC19A2,0.2689414322376251,0.0003002030716743,0.26864122916595085
SELP,0.2689414322376251,0.0002439202798996,0.2686975119577255
NME7,0.2689414322376251,0.0002411796594969,0.26870025257812824
LOC101928650,0.2689414322376251,0.2689414322376251,0.0
KIFAP3,0.2689414322376251,0.0002577126433607,0.2686837195942644
VAMP4,0.2689414322376251,0.00023754988797,0.26870388234965514
MROH9,0.2689414322376251,0.0002435521746519,0.26869788006297324
PRRC2C,0.2689414322376251,0.0002321222273167,0.2687093100103084
LOC100506023,0.2689414322376251,0.2689414322376251,0.0
CENPL,0.2689414322376251,0.000240790672251,0.2687006415653741
RC3H1,0.2689414322376251,0.0002307270478922,0.26871070518973295
SLC9C2,0.2689414322376251,0.0002433098707115,0.2686981223669136
RABGAP1L,0.2689414322376251,0.0003023397584911,0.26863909247913403
TNR,0.2689414322376251,0.0002965403546113,0.2686448918830138
ASTN1,0.2689414322376251,0.0002421462413622,0.2686992859962629
PAPPA2,0.2689414322376251,0.0002412213070783,0.2687002109305468
TEX35,0.2689414322376251,0.0002420751407044,0.2686993570969207
RALGPS2,0.2689414322376251,0.0002412983594695,0.2687001338781556
ABL2,0.2689414322376251,0.0002347635308979,0.2687066687067272
FAM20B,0.2689414322376251,0.0002868158044293,0.2686546164331958
AXDND1,0.2689414322376251,0.0002424333943054,0.2686989988433197
CEP350,0.2689414322376251,0.0002313087752554,0.2687101234623697
NPHS2,0.2689414322376251,0.0002425439015496,0.2686988883360755
XPR1,0.2689414322376251,0.0002364476094953,0.2687049846281298
STX6,0.2689414322376251,0.0002242687769467,0.2687171634606784
CACNA1E,0.2689414322376251,0.0002436336944811,0.268697798543144
ZNF648,0.2689414322376251,0.0002408735599601,0.268700558677665
RNASEL,0.2689414322376251,0.0002400898811174,0.2687013423565077
DHX9,0.2689414322376251,0.0002228967641713,0.2687185354734538
NMNAT2,0.2689414322376251,0.0002433358604321,0.268698096377193
LAMC2,0.2689414322376251,0.0002479214454069,0.2686935107922182
LAMC1,0.2689414322376251,0.0002401345263933,0.2687012977112318
RGL1,0.2689414322376251,0.0002376606425968,0.26870377159502834
COLGALT2,0.2689414322376251,0.0002965700405184,0.2686448621971067
ARPC5,0.2689414322376251,0.0002386374835623,0.26870279475406283
RNF2,0.2689414322376251,0.0002416450734017,0.26869978716422344
SWT1,0.2689414322376251,0.000240882509388,0.26870054972823715
FAM129A,0.2689414322376251,0.2689414322376251,0.0
C1orf27,0.2689414322376251,0.2689414322376251,0.0
HMCN1,0.2689414322376251,0.0002447120496071,0.26869672018801805
PLA2G4A,0.2689414322376251,0.0002417280484223,0.2686997041892028
LINC01036,0.2689414322376251,0.2689414322376251,0.0
BRINP3,0.2689414322376251,0.0002994889800902,0.26864194325753493
LOC440704,0.2689414322376251,0.2689414322376251,0.0
CDC73,0.2689414322376251,0.0002154112444259,0.2687260209931992
LINC01031,0.2689414322376251,0.2689414322376251,0.0
TROVE2,0.2689414322376251,0.2689414322376251,0.0
KCNT2,0.2689414322376251,0.0002407195133855,0.2687007127242396
CFH,0.2689414322376251,0.0002390544395893,0.2687023777980358
CFHR5,0.2689414322376251,0.0002427280560368,0.2686987041815883
CRB1,0.2689414322376251,0.0002424075210001,0.26869902471662505
DENND1B,0.2689414322376251,0.0002409656735835,0.2687004665640416
LHX9,0.2689414322376251,0.0002419477677904,0.2686994844698347
MIR181A1HG,0.2689414322376251,0.2689414322376251,0.0
PTPRC,0.2689414322376251,0.0002732549328356,0.26866817730478953
NR5A2,0.2689414322376251,0.0002429899177514,0.2686984423198737
ZNF281,0.2689414322376251,0.0002364221436437,0.2687050100939814
LOC101929224,0.2689414322376251,0.2689414322376251,0.0
CACNA1S,0.2689414322376251,0.0002421074459562,0.2686993247916689
IGFN1,0.2689414322376251,0.0002428669395158,0.2686985652981093
CAMSAP2,0.2689414322376251,1.723596142255701e-05,0.26892419627620257
LGR6,0.2689414322376251,0.0002421790268272,0.2686992532107979
IPO9-AS1,0.2689414322376251,0.2689414322376251,0.0
NAV1,0.2689414322376251,0.0002377109631197,0.2687037212745054
IPO9,0.2689414322376251,0.0002323994849575,0.2687090327526676
KDM5B,0.2689414322376251,0.0002328723639948,0.26870855987363035
PPFIA4,0.2689414322376251,0.0002404637634754,0.2687009684741497
ADORA1,0.2689414322376251,0.0002405020495643,0.26870093018806085
KLHL12,0.2689414322376251,0.0002382235252298,0.26870320871239534
SYT2,0.2689414322376251,0.0002428308216622,0.2686986014159629
ATP2B4,0.2689414322376251,0.0002741168136708,0.26866731542395433
ZC3H11A,0.2689414322376251,0.2689414322376251,0.0
GOLT1A,0.2689414322376251,0.0002418400836177,0.2686995921540074
PLEKHA6,0.2689414322376251,0.0002417508367216,0.2686996814009035
SOX13,0.2689414322376251,0.0002395061746938,0.2687019260629313
NFASC,0.2689414322376251,0.000242135618464,0.26869929661916114
LEMD1,0.2689414322376251,0.0002402712416369,0.26870116099598823
TMCC2,0.2689414322376251,0.0002392505411989,0.26870218169642623
SRGAP2,0.2689414322376251,0.2689414322376251,0.0
SLC26A9,0.2689414322376251,0.000241326415562,0.2687001058220631
MAPKAPK2,0.2689414322376251,0.0002306999958818,0.2687107322417433
FCAMR,0.2689414322376251,0.000242452340899,0.26869897989672614
CD55,0.2689414322376251,0.000239741479163,0.2687016907584621
C4BPB,0.2689414322376251,0.0002417925716144,0.26869963966601074
IL19,0.2689414322376251,0.0002424204576527,0.2686990117799724
CR2,0.2689414322376251,0.0002431781322229,0.2686982541054022
PLXNA2,0.2689414322376251,0.0002413498878013,0.26870008234982384
CAMK1G,0.2689414322376251,0.0002422011893941,0.268699231048231
HHAT,0.2689414322376251,0.0002391148445894,0.26870231739303574
DIEXF,0.2689414322376251,0.2689414322376251,0.0
SERTAD4,0.2689414322376251,0.000234019535128,0.2687074127024971
SYT14,0.2689414322376251,0.0002409027511021,0.268700529486523
RCOR3,0.2689414322376251,0.0002332239091629,0.2687082083284622
LINC00467,0.2689414322376251,0.2689414322376251,0.0
PPP2R5A,0.2689414322376251,0.0002255027502542,0.26871592948737094
DTL,0.2689414322376251,0.0002349256101297,0.2687065066274954
INTS7,0.2689414322376251,0.0002323099906789,0.2687091222469462
ATF3,0.2689414322376251,0.0002417985670035,0.2686996336706216
NSL1,0.2689414322376251,0.000239646891714,0.2687017853459111
RPS6KC1,0.2689414322376251,0.2689414322376251,0.0
PROX1,0.2689414322376251,0.0002358570200158,0.26870557521760935
SMYD2,0.2689414322376251,0.0002367785782553,0.2687046536593698
PTPN14,0.2689414322376251,0.0002312126161996,0.2687102196214255
KCNK2,0.2689414322376251,0.0002415481139905,0.2686998841236346
KCTD3,0.2689414322376251,0.0002434182242723,0.2686980140133528
SPATA17,0.2689414322376251,0.0002430246968287,0.26869840754079644
GPATCH2,0.2689414322376251,0.0002327609399799,0.2687086712976452
MIR548F3,0.2689414322376251,0.2689414322376251,0.0
TGFB2,0.2689414322376251,0.0002420647506369,0.26869936748698825
BPNT1,0.2689414322376251,0.0002367002598475,0.2687047319777776
LOC102723886,0.2689414322376251,0.2689414322376251,0.0
MARK1,0.2689414322376251,0.000234170423937,0.26870726181368815
HLX-AS1,0.2689414322376251,0.2689414322376251,0.0
AIDA,0.2689414322376251,0.0002414771734038,0.26869995506422134
DISP1,0.2689414322376251,0.0002400344674242,0.2687013977702009
TAF1A,0.2689414322376251,0.0002408524305792,0.2687005798070459
CAPN2,0.2689414322376251,3.638185444287956e-05,0.26890505038318224
LOC100287497,0.2689414322376251,0.2689414322376251,0.0
FBXO28,0.2689414322376251,0.0002350797731196,0.2687063524645055
NVL,0.2689414322376251,0.0002409105363767,0.2687005217012484
CAPN8,0.2689414322376251,0.0002451550390105,0.2686962771986146
CNIH3,0.2689414322376251,0.0002418331423541,0.268699599095271
DNAH14,0.2689414322376251,0.0002371536102145,0.26870427862741064
PARP1,0.2689414322376251,0.0002374543109908,0.2687039779266343
ENAH,0.2689414322376251,1.754647928464692e-05,0.2689238857583405
EPHX1,0.2689414322376251,1.824406353989616e-05,0.2689231881740852
PSEN2,0.2689414322376251,0.0002437098883092,0.26869772234931594
CDC42BPA,0.2689414322376251,0.000299666338833,0.26864176589879213
ZNF678,0.2689414322376251,0.0002931586641352,0.2686482735734899
OBSCN,0.2689414322376251,2.115916504408233e-05,0.26892027307258104
HIST3H2BB,0.2689414322376251,0.0002399429504293,0.26870148928719584
WNT9A,0.2689414322376251,0.0002400498051429,0.2687013824324822
RHOU,0.2689414322376251,0.0002392015012446,0.2687022307363805
NUP133,0.2689414322376251,0.0002369134017499,0.2687045188358752
GALNT2,0.2689414322376251,0.0002394166513113,0.26870201558631385
PGBD5,0.2689414322376251,0.0002392975438851,0.26870213469374005
TRIM67,0.2689414322376251,0.0002419147785985,0.26869951745902665
TTC13,0.2689414322376251,0.0002389464207226,0.26870248581690254
SPRTN,0.2689414322376251,0.0002567698538769,0.2686846623837482
LINC00582,0.2689414322376251,0.2689414322376251,0.0
PCNX2,0.2689414322376251,0.0002347711124457,0.26870666112517944
SLC35F3,0.2689414322376251,0.0002399102377239,0.2687015219999012
ARID4B,0.2689414322376251,0.0002290760312462,0.2687123562063789
TBCE,0.2689414322376251,0.000237319181906,0.2687041130557191
MIR5096,0.2689414322376251,0.2689414322376251,0.0
LYST,0.2689414322376251,0.0002384907857049,0.2687029414519202
RBM34,0.2689414322376251,0.0002428562875138,0.2686985759501113
EDARADD,0.2689414322376251,0.0002425931743346,0.2686988390632905
GPR137B,0.2689414322376251,0.0003003043821081,0.268641127855517
HEATR1,0.2689414322376251,0.0002369633148191,0.26870446892280603
MTR,0.2689414322376251,0.0002328071132069,0.26870862512441823
NID1,0.2689414322376251,0.0002345878747291,0.26870684436289605
ACTN2,0.2689414322376251,0.0002415777998976,0.26869985443772754
RYR2,0.2689414322376251,0.0002412373869447,0.2687001948506804
LOC100130331,0.2689414322376251,0.2689414322376251,0.0
CHRM3,0.2689414322376251,0.0002353850431973,0.2687060471944278
GREM2,0.2689414322376251,0.0002407989377388,0.2687006332998863
WDR64,0.2689414322376251,0.000242837544647,0.26869859469297813
KMO,0.2689414322376251,0.0002417898067506,0.2686996424308745
BECN2,0.2689414322376251,0.0002419895317871,0.268699442705838
CEP170,0.2689414322376251,0.0002395191986579,0.26870191303896723
AKT3,0.2689414322376251,1.7408803614671342e-05,0.26892402343401045
LOC339529,0.2689414322376251,0.2689414322376251,0.0
ZBTB18,0.2689414322376251,0.0002383341343374,0.26870309810328774
ADSS,0.2689414322376251,5.367958510760218e-05,0.2688877526525175
C1orf101,0.2689414322376251,0.2689414322376251,0.0
EFCAB2,0.2689414322376251,0.0002419413358438,0.2686994909017813
COX20,0.2689414322376251,0.0002424188132863,0.26869901342433883
TFB2M,0.2689414322376251,0.0002422931138426,0.2686991391237825
ZNF670-ZNF695,0.2689414322376251,0.2689414322376251,0.0
ZNF670,0.2689414322376251,0.0002420629316475,0.2686993693059776
OR2L13,0.2689414322376251,0.0002416197239654,0.2686998125136597
DDX11L1,0.2689414322376251,0.2689414322376251,0.0
WASH7P,0.2689414322376251,0.2689414322376251,0.0
MIR6859-1,0.2689414322376251,0.2689414322376251,0.0
MIR6859-2,0.2689414322376251,0.2689414322376251,0.0
MIR6859-3,0.2689414322376251,0.2689414322376251,0.0
MIR6859-4,0.2689414322376251,0.2689414322376251,0.0
MIR1302-2,0.2689414322376251,0.2689414322376251,0.0
MIR1302-9,0.2689414322376251,0.2689414322376251,0.0
MIR1302-10,0.2689414322376251,0.2689414322376251,0.0
MIR1302-11,0.2689414322376251,0.2689414322376251,0.0
FAM138C,0.2689414322376251,0.2689414322376251,0.0
FAM138F,0.2689414322376251,0.2689414322376251,0.0
FAM138A,0.2689414322376251,0.2689414322376251,0.0
OR4F5,0.2689414322376251,0.2689414322376251,0.0
LOC729737,0.2689414322376251,0.2689414322376251,0.0
FAM138D,0.2689414322376251,0.2689414322376251,0.0
LOC100132287,0.2689414322376251,0.2689414322376251,0.0
LOC100132062,0.2689414322376251,0.2689414322376251,0.0
OR4F16,0.2689414322376251,0.2689414322376251,0.0
OR4F3,0.2689414322376251,0.2689414322376251,0.0
OR4F29,0.2689414322376251,0.2689414322376251,0.0
LOC101928626,0.2689414322376251,0.2689414322376251,0.0
MIR6723,0.2689414322376251,0.2689414322376251,0.0
LOC100133331,0.2689414322376251,0.2689414322376251,0.0
LOC100288069,0.2689414322376251,0.2689414322376251,0.0
LINC00115,0.2689414322376251,0.2689414322376251,0.0
LINC01128,0.2689414322376251,0.2689414322376251,0.0
FAM41C,0.2689414322376251,0.2689414322376251,0.0
FAM87B,0.2689414322376251,0.2689414322376251,0.0
SAMD11,0.2689414322376251,0.00024205254158,0.2686993796960451
PERM1,0.2689414322376251,0.0002424962585791,0.26869893597904604
HES4,0.2689414322376251,0.0002382982493145,0.26870313398831064
ISG15,0.2689414322376251,0.0002327356341993,0.26870869660342583
KLHL17,0.2689414322376251,0.0002424601989332,0.2686989720386919
NOC2L,0.2689414322376251,0.0002380659279879,0.2687033663096372
PLEKHN1,0.2689414322376251,0.0002421425451757,0.26869928969244944
RNF223,0.2689414322376251,0.0002422372344881,0.26869919500313705
LINC01342,0.2689414322376251,0.2689414322376251,0.0
MIR200B,0.2689414322376251,0.2689414322376251,0.0
MIR200A,0.2689414322376251,0.2689414322376251,0.0
MIR429,0.2689414322376251,0.2689414322376251,0.0
C1orf159,0.2689414322376251,0.0002418022486381,0.268699629988987
SDF4,0.2689414322376251,0.0002388020511716,0.2687026301864535
MIR6726,0.2689414322376251,0.2689414322376251,0.0
TNFRSF18,0.2689414322376251,0.0002372440794715,0.2687041881581536
B3GALT6,0.2689414322376251,0.0002406330022495,0.2687007992353756
SCNN1D,0.2689414322376251,0.0002434892521705,0.26869794298545463
UBE2J2,0.2689414322376251,0.0002408320142421,0.26870060022338305
ACAP3,0.2689414322376251,0.0002346894325455,0.2687067428050796
TNFRSF4,0.2689414322376251,0.0002431524044368,0.26869827983318834
FAM132A,0.2689414322376251,0.2689414322376251,0.0
CPSF3L,0.2689414322376251,0.2689414322376251,0.0
MIR6727,0.2689414322376251,0.2689414322376251,0.0
CPTP,0.2689414322376251,0.0002408510626992,0.2687005811749259
TAS1R3,0.2689414322376251,0.0002421331009827,0.2686992991366424
MIR6808,0.2689414322376251,0.2689414322376251,0.0
MXRA8,0.2689414322376251,0.0002423005062155,0.26869913173140964
AURKAIP1,0.2689414322376251,0.0002284951333422,0.2687129371042829
CCNL2,0.2689414322376251,3.0498273190460168e-05,0.26891093396443466
LOC148413,0.2689414322376251,0.2689414322376251,0.0
MRPL20,0.2689414322376251,0.2689414322376251,0.0
ANKRD65,0.2689414322376251,0.0002380902296863,0.26870334200793883
TMEM88B,0.2689414322376251,0.0002920583938248,0.26864937384380033
LOC102724312,0.2689414322376251,0.2689414322376251,0.0
DVL1,0.2689414322376251,0.0002805828407872,0.26866084939683793
